202	10	1
213	10	1
221	10	1
226	10	1
228	10	1
232	10	1
233	10	1
250	10	1
268	10	1
279	10	1
7	11	1
9	11	1
95	11	1
97	11	1
99	11	1
157	11	1
249	11	1
280	11	1
9	12	1
14	12	1
77	12	1
89	12	1
91	12	1
92	12	1
205	12	1
213	12	1
221	12	1
2	13	1
35	13	1
46	13	1
84	13	1
135	13	1
160	13	1
203	13	1
209	13	1
215	13	1
221	13	1
223	13	1
234	13	1
237	13	1
239	13	1
241	13	1
246	13	1
248	13	1
260	13	1
271	13	1
4	14	1
9	14	1
10	14	1
12	14	1
73	14	1
101	14	1
103	14	1
136	14	1
137	14	1
273	14	1
7	15	1
9	15	1
89	15	1
91	15	1
94	15	1
95	15	1
97	15	1
98	15	1
99	15	1
102	15	1
103	15	1
110	15	1
132	15	1
157	15	1
207	15	1
280	15	1
4	16	1
9	16	1
17	16	1
85	16	1
86	16	1
87	16	1
89	16	1
91	16	1
106	16	1
110	16	1
120	16	1
128	16	1
132	16	1
206	16	1
214	16	1
224	16	1
228	16	1
233	16	1
234	16	1
235	16	1
248	16	1
250	16	1
259	16	1
264	16	1
3	17	1
4	17	1
5	17	1
7	17	1
9	17	1
16	17	1
58	17	1
61	17	1
69	17	1
85	17	1
89	17	1
92	17	1
95	17	1
97	17	1
105	17	1
106	17	1
107	17	1
111	17	1
121	17	1
126	17	1
138	17	1
156	17	1
168	17	1
201	17	1
207	17	1
214	17	1
221	17	1
225	17	1
228	17	1
235	17	1
257	17	1
273	17	1
280	17	1
10	18	1
24	18	1
44	18	1
50	18	1
60	18	1
65	18	1
144	18	1
147	18	1
148	18	1
165	18	1
168	18	1
172	18	1
201	18	1
226	18	1
250	18	1
10	19	1
50	19	1
58	19	1
65	19	1
147	19	1
165	19	1
166	19	1
167	19	1
169	19	1
170	19	1
173	19	1
174	19	1
201	19	1
250	19	1
24	20	1
32	20	1
50	20	1
65	20	1
67	20	1
143	20	1
168	20	1
201	20	1
250	20	1
23	21	1
29	21	1
49	21	1
140	21	1
163	21	1
174	21	1
201	21	1
250	21	1
277	21	1
51	22	1
192	22	1
201	22	1
250	22	1
21	23	1
26	23	1
58	23	1
164	23	1
169	23	1
170	23	1
173	23	1
201	23	1
250	23	1
9	24	1
10	24	1
18	24	1
20	24	1
28	24	1
30	24	1
32	24	1
34	24	1
36	24	1
38	24	1
39	24	1
41	24	1
43	24	1
46	24	1
47	24	1
48	24	1
50	24	1
53	24	1
55	24	1
56	24	1
60	24	1
65	24	1
66	24	1
67	24	1
69	24	1
71	24	1
83	24	1
103	24	1
107	24	1
113	24	1
114	24	1
118	24	1
120	24	1
121	24	1
138	24	1
139	24	1
146	24	1
179	24	1
201	24	1
203	24	1
209	24	1
214	24	1
222	24	1
227	24	1
233	24	1
234	24	1
237	24	1
242	24	1
246	24	1
255	24	1
263	24	1
267	24	1
272	24	1
279	24	1
30	25	1
31	25	1
37	25	1
49	25	1
51	25	1
56	25	1
140	25	1
163	25	1
176	25	1
201	25	1
250	25	1
23	26	1
28	26	1
37	26	1
40	26	1
56	26	1
58	26	1
110	26	1
165	26	1
167	26	1
173	26	1
201	26	1
233	26	1
235	26	1
250	26	1
45	27	1
159	27	1
174	27	1
201	27	1
233	27	1
235	27	1
250	27	1
24	28	1
26	28	1
30	28	1
37	28	1
42	28	1
56	28	1
144	28	1
147	28	1
165	28	1
168	28	1
172	28	1
201	28	1
250	28	1
21	29	1
37	29	1
56	29	1
163	29	1
164	29	1
176	29	1
201	29	1
233	29	1
235	29	1
250	29	1
24	30	1
25	30	1
28	30	1
37	30	1
47	30	1
56	30	1
60	30	1
144	30	1
148	30	1
168	30	1
201	30	1
250	30	1
25	31	1
37	31	1
49	31	1
51	31	1
56	31	1
130	31	1
140	31	1
193	31	1
200	31	1
201	31	1
226	31	1
250	31	1
277	31	1
20	32	1
24	32	1
37	32	1
50	32	1
55	32	1
56	32	1
60	32	1
65	32	1
67	32	1
78	32	1
131	32	1
168	32	1
201	32	1
250	32	1
10	33	1
65	33	1
109	33	1
116	33	1
120	33	1
128	33	1
134	33	1
159	33	1
226	33	1
250	33	1
24	34	1
37	34	1
38	34	1
56	34	1
67	34	1
78	34	1
117	34	1
131	34	1
168	34	1
201	34	1
250	34	1
1	35	1
13	35	1
46	35	1
203	35	1
205	35	1
209	35	1
220	35	1
226	35	1
237	35	1
24	36	1
37	36	1
41	36	1
43	36	1
56	36	1
60	36	1
67	36	1
106	36	1
131	36	1
148	36	1
168	36	1
201	36	1
250	36	1
3	37	1
25	37	1
26	37	1
28	37	1
29	37	1
30	37	1
31	37	1
32	37	1
34	37	1
36	37	1
38	37	1
39	37	1
42	37	1
43	37	1
44	37	1
45	37	1
49	37	1
50	37	1
52	37	1
53	37	1
54	37	1
56	37	1
58	37	1
61	37	1
62	37	1
63	37	1
64	37	1
65	37	1
70	37	1
71	37	1
91	37	1
103	37	1
108	37	1
110	37	1
111	37	1
115	37	1
121	37	1
138	37	1
139	37	1
168	37	1
195	37	1
196	37	1
197	37	1
202	37	1
207	37	1
233	37	1
235	37	1
250	37	1
267	37	1
24	38	1
34	38	1
37	38	1
50	38	1
55	38	1
56	38	1
65	38	1
78	38	1
143	38	1
168	38	1
201	38	1
233	38	1
235	38	1
250	38	1
24	39	1
37	39	1
54	39	1
56	39	1
58	39	1
59	39	1
110	39	1
168	39	1
172	39	1
201	39	1
250	39	1
26	40	1
62	40	1
147	40	1
165	40	1
201	40	1
233	40	1
235	40	1
250	40	1
24	41	1
36	41	1
54	41	1
144	41	1
148	41	1
168	41	1
201	41	1
233	41	1
235	41	1
250	41	1
28	42	1
37	42	1
56	42	1
58	42	1
62	42	1
110	42	1
144	42	1
147	42	1
201	42	1
233	42	1
235	42	1
250	42	1
24	43	1
36	43	1
37	43	1
53	43	1
56	43	1
66	43	1
67	43	1
78	43	1
106	43	1
131	43	1
149	43	1
168	43	1
201	43	1
250	43	1
18	44	1
37	44	1
56	44	1
60	44	1
144	44	1
201	44	1
233	44	1
235	44	1
250	44	1
27	45	1
37	45	1
51	45	1
56	45	1
139	45	1
140	45	1
163	45	1
201	45	1
250	45	1
277	45	1
2	46	1
13	46	1
24	46	1
35	46	1
214	46	1
218	46	1
221	46	1
223	46	1
229	46	1
234	46	1
235	46	1
24	47	1
30	47	1
60	47	1
67	47	1
145	47	1
168	47	1
201	47	1
233	47	1
235	47	1
250	47	1
24	48	1
55	48	1
56	48	1
71	48	1
250	48	1
21	49	1
25	49	1
31	49	1
37	49	1
51	49	1
56	49	1
69	49	1
130	49	1
139	49	1
140	49	1
152	49	1
201	49	1
250	49	1
277	49	1
3	50	1
10	50	1
18	50	1
19	50	1
20	50	1
24	50	1
32	50	1
37	50	1
38	50	1
51	50	1
52	50	1
55	50	1
56	50	1
62	50	1
65	50	1
71	50	1
74	50	1
82	50	1
83	50	1
108	50	1
109	50	1
114	50	1
115	50	1
117	50	1
118	50	1
129	50	1
133	50	1
139	50	1
145	50	1
154	50	1
160	50	1
168	50	1
176	50	1
180	50	1
181	50	1
182	50	1
183	50	1
184	50	1
185	50	1
186	50	1
197	50	1
200	50	1
201	50	1
202	50	1
226	50	1
233	50	1
235	50	1
250	50	1
265	50	1
275	50	1
276	50	1
278	50	1
10	51	1
22	51	1
25	51	1
31	51	1
45	51	1
49	51	1
50	51	1
52	51	1
65	51	1
129	51	1
130	51	1
176	51	1
180	51	1
195	51	1
196	51	1
197	51	1
198	51	1
200	51	1
201	51	1
250	51	1
277	51	1
37	52	1
50	52	1
51	52	1
56	52	1
64	52	1
71	52	1
118	52	1
195	52	1
196	52	1
198	52	1
201	52	1
250	52	1
24	53	1
37	53	1
43	53	1
55	53	1
56	53	1
58	53	1
106	53	1
110	53	1
168	53	1
201	53	1
226	53	1
250	53	1
37	54	1
39	54	1
41	54	1
56	54	1
58	54	1
144	54	1
147	54	1
172	54	1
201	54	1
250	54	1
24	55	1
32	55	1
38	55	1
48	55	1
50	55	1
53	55	1
65	55	1
69	55	1
72	55	1
74	55	1
81	55	1
83	55	1
102	55	1
114	55	1
116	55	1
118	55	1
129	55	1
130	55	1
131	55	1
162	55	1
192	55	1
233	55	1
234	55	1
235	55	1
277	55	1
3	56	1
24	56	1
25	56	1
26	56	1
28	56	1
29	56	1
30	56	1
31	56	1
32	56	1
34	56	1
36	56	1
37	56	1
38	56	1
39	56	1
42	56	1
43	56	1
44	56	1
45	56	1
48	56	1
49	56	1
50	56	1
52	56	1
53	56	1
54	56	1
61	56	1
62	56	1
64	56	1
65	56	1
73	56	1
83	56	1
91	56	1
103	56	1
108	56	1
111	56	1
114	56	1
115	56	1
118	56	1
121	56	1
127	56	1
129	56	1
133	56	1
138	56	1
139	56	1
152	56	1
197	56	1
201	56	1
207	56	1
213	56	1
214	56	1
233	56	1
235	56	1
263	56	1
275	56	1
1	57	1
68	57	1
79	57	1
142	57	1
204	57	1
212	57	1
227	57	1
5	58	1
9	58	1
17	58	1
19	58	1
23	58	1
26	58	1
37	58	1
39	58	1
42	58	1
53	58	1
54	58	1
63	58	1
71	58	1
72	58	1
81	58	1
82	58	1
83	58	1
91	58	1
92	58	1
107	58	1
110	58	1
116	58	1
121	58	1
125	58	1
127	58	1
150	58	1
157	58	1
158	58	1
162	58	1
188	58	1
192	58	1
202	58	1
233	58	1
249	58	1
267	58	1
278	58	1
39	59	1
165	59	1
167	59	1
173	59	1
177	59	1
233	59	1
235	59	1
18	60	1
24	60	1
30	60	1
32	60	1
36	60	1
44	60	1
47	60	1
83	60	1
118	60	1
143	60	1
145	60	1
148	60	1
149	60	1
162	60	1
168	60	1
233	60	1
235	60	1
17	61	1
37	61	1
56	61	1
69	61	1
72	61	1
74	61	1
85	61	1
88	61	1
102	61	1
114	61	1
120	61	1
128	61	1
146	61	1
157	61	1
158	61	1
179	61	1
189	61	1
201	61	1
214	61	1
233	61	1
250	61	1
10	62	1
37	62	1
40	62	1
42	62	1
50	62	1
56	62	1
65	62	1
144	62	1
147	62	1
165	62	1
167	62	1
172	62	1
173	62	1
37	63	1
58	63	1
110	63	1
168	63	1
201	63	1
275	63	1
37	64	1
52	64	1
56	64	1
83	64	1
108	64	1
118	64	1
139	64	1
201	64	1
250	64	1
10	65	1
18	65	1
19	65	1
20	65	1
24	65	1
32	65	1
33	65	1
37	65	1
38	65	1
50	65	1
51	65	1
55	65	1
56	65	1
62	65	1
71	65	1
74	65	1
82	65	1
108	65	1
111	65	1
115	65	1
117	65	1
133	65	1
134	65	1
138	65	1
139	65	1
142	65	1
145	65	1
155	65	1
168	65	1
176	65	1
180	65	1
181	65	1
182	65	1
183	65	1
184	65	1
185	65	1
186	65	1
195	65	1
196	65	1
197	65	1
198	65	1
201	65	1
226	65	1
229	65	1
233	65	1
234	65	1
235	65	1
250	65	1
275	65	1
276	65	1
278	65	1
24	66	1
43	66	1
78	66	1
106	66	1
131	66	1
168	66	1
20	67	1
24	67	1
32	67	1
34	67	1
36	67	1
43	67	1
47	67	1
106	67	1
131	67	1
143	67	1
145	67	1
149	67	1
162	67	1
168	67	1
57	68	1
90	68	1
209	68	1
212	68	1
220	68	1
241	68	1
244	68	1
258	68	1
261	68	1
17	69	1
24	69	1
49	69	1
55	69	1
61	69	1
72	69	1
74	69	1
85	69	1
88	69	1
101	69	1
102	69	1
120	69	1
128	69	1
139	69	1
146	69	1
157	69	1
158	69	1
168	69	1
179	69	1
189	69	1
193	69	1
218	69	1
232	69	1
277	69	1
5	70	1
37	70	1
71	70	1
72	70	1
73	70	1
74	70	1
75	70	1
76	70	1
77	70	1
78	70	1
80	70	1
81	70	1
82	70	1
103	70	1
142	70	1
152	70	1
232	70	1
235	70	1
275	70	1
278	70	1
5	71	1
24	71	1
37	71	1
48	71	1
50	71	1
52	71	1
58	71	1
65	71	1
70	71	1
72	71	1
73	71	1
81	71	1
82	71	1
83	71	1
103	71	1
110	71	1
115	71	1
118	71	1
119	71	1
129	71	1
207	71	1
226	71	1
233	71	1
234	71	1
235	71	1
250	71	1
267	71	1
275	71	1
278	71	1
55	72	1
58	72	1
61	72	1
69	72	1
70	72	1
71	72	1
78	72	1
81	72	1
82	72	1
105	72	1
114	72	1
120	72	1
125	72	1
126	72	1
131	72	1
139	72	1
162	72	1
14	73	1
56	73	1
70	73	1
71	73	1
77	73	1
78	73	1
81	73	1
102	73	1
103	73	1
111	73	1
114	73	1
115	73	1
116	73	1
132	73	1
152	73	1
153	73	1
179	73	1
200	73	1
233	73	1
268	73	1
275	73	1
5	74	1
50	74	1
55	74	1
61	74	1
65	74	1
69	74	1
70	74	1
80	74	1
82	74	1
102	74	1
115	74	1
121	74	1
135	74	1
139	74	1
146	74	1
148	74	1
168	74	1
201	74	1
233	74	1
235	74	1
250	74	1
10	75	1
70	75	1
76	75	1
80	75	1
101	75	1
107	75	1
136	75	1
137	75	1
228	75	1
256	75	1
70	76	1
75	76	1
77	76	1
80	76	1
107	76	1
110	76	1
122	76	1
135	76	1
235	76	1
257	76	1
9	77	1
10	77	1
12	77	1
70	77	1
73	77	1
76	77	1
80	77	1
91	77	1
107	77	1
110	77	1
115	77	1
122	77	1
135	77	1
146	77	1
179	77	1
190	77	1
213	77	1
219	77	1
221	77	1
242	77	1
267	77	1
32	78	1
34	78	1
38	78	1
43	78	1
66	78	1
70	78	1
72	78	1
73	78	1
102	78	1
106	78	1
131	78	1
143	78	1
150	78	1
162	78	1
188	78	1
57	79	1
112	79	1
133	79	1
135	79	1
209	79	1
215	79	1
221	79	1
222	79	1
231	79	1
241	79	1
243	79	1
251	79	1
255	79	1
259	79	1
264	79	1
271	79	1
7	80	1
70	80	1
74	80	1
75	80	1
76	80	1
77	80	1
96	80	1
107	80	1
119	80	1
121	80	1
122	80	1
135	80	1
146	80	1
218	80	1
242	80	1
268	80	1
279	80	1
55	81	1
58	81	1
70	81	1
71	81	1
72	81	1
73	81	1
83	81	1
102	81	1
103	81	1
109	81	1
116	81	1
118	81	1
127	81	1
139	81	1
140	81	1
158	81	1
189	81	1
233	81	1
235	81	1
5	82	1
50	82	1
58	82	1
65	82	1
70	82	1
71	82	1
72	82	1
74	82	1
83	82	1
105	82	1
116	82	1
118	82	1
121	82	1
122	82	1
127	82	1
233	82	1
235	82	1
238	82	1
275	82	1
24	83	1
50	83	1
55	83	1
56	83	1
58	83	1
60	83	1
64	83	1
71	83	1
81	83	1
82	83	1
118	83	1
129	83	1
130	83	1
131	83	1
139	83	1
142	83	1
144	83	1
148	83	1
150	83	1
162	83	1
191	83	1
193	83	1
201	83	1
235	83	1
275	83	1
278	83	1
2	84	1
4	84	1
13	84	1
101	84	1
119	84	1
135	84	1
206	84	1
211	84	1
217	84	1
221	84	1
223	84	1
225	84	1
248	84	1
5	85	1
16	85	1
17	85	1
61	85	1
69	85	1
86	85	1
120	85	1
128	85	1
206	85	1
248	85	1
5	86	1
10	86	1
16	86	1
85	86	1
141	86	1
224	86	1
232	86	1
250	86	1
255	86	1
5	87	1
10	87	1
16	87	1
151	87	1
201	87	1
225	87	1
263	87	1
268	87	1
61	88	1
69	88	1
106	88	1
120	88	1
128	88	1
156	88	1
157	88	1
179	88	1
228	88	1
248	88	1
259	88	1
267	88	1
1	89	1
12	89	1
15	89	1
16	89	1
17	89	1
104	89	1
114	89	1
138	89	1
157	89	1
168	89	1
201	89	1
217	89	1
233	89	1
235	89	1
264	89	1
273	89	1
275	89	1
1	90	1
68	90	1
101	90	1
203	90	1
220	90	1
270	90	1
1	91	1
12	91	1
15	91	1
16	91	1
37	91	1
56	91	1
58	91	1
77	91	1
99	91	1
110	91	1
157	91	1
207	91	1
221	91	1
233	91	1
250	91	1
9	92	1
12	92	1
17	92	1
58	92	1
104	92	1
110	92	1
207	92	1
221	92	1
232	92	1
233	92	1
94	93	1
104	93	1
249	93	1
280	93	1
15	94	1
93	94	1
98	94	1
157	94	1
190	94	1
214	94	1
276	94	1
280	94	1
7	95	1
11	95	1
15	95	1
17	95	1
96	95	1
97	95	1
105	95	1
111	95	1
123	95	1
157	95	1
249	95	1
280	95	1
7	96	1
8	96	1
80	96	1
95	96	1
107	96	1
110	96	1
122	96	1
124	96	1
135	96	1
279	96	1
280	96	1
7	97	1
11	97	1
15	97	1
17	97	1
95	97	1
105	97	1
123	97	1
157	97	1
221	97	1
249	97	1
250	97	1
280	97	1
15	98	1
94	98	1
99	98	1
103	98	1
104	98	1
157	98	1
11	99	1
15	99	1
91	99	1
98	99	1
100	99	1
102	99	1
103	99	1
110	99	1
157	99	1
273	99	1
99	100	1
102	100	1
14	101	1
69	101	1
75	101	1
84	101	1
90	101	1
216	101	1
218	101	1
220	101	1
224	101	1
244	101	1
247	101	1
261	101	1
15	102	1
55	102	1
61	102	1
69	102	1
73	102	1
74	102	1
78	102	1
81	102	1
99	102	1
100	102	1
103	102	1
110	102	1
116	102	1
128	102	1
131	102	1
139	102	1
152	102	1
153	102	1
192	102	1
273	102	1
275	102	1
14	103	1
15	103	1
24	103	1
37	103	1
56	103	1
70	103	1
71	103	1
73	103	1
81	103	1
98	103	1
99	103	1
102	103	1
116	103	1
132	103	1
133	103	1
235	103	1
7	104	1
9	104	1
89	104	1
92	104	1
93	104	1
98	104	1
249	104	1
17	105	1
72	105	1
82	105	1
95	105	1
97	105	1
107	105	1
111	105	1
119	105	1
121	105	1
122	105	1
123	105	1
126	105	1
127	105	1
257	105	1
280	105	1
4	106	1
10	106	1
16	106	1
17	106	1
36	106	1
43	106	1
53	106	1
66	106	1
67	106	1
78	106	1
88	106	1
116	106	1
131	106	1
138	106	1
228	106	1
5	107	1
10	107	1
17	107	1
24	107	1
58	107	1
75	107	1
76	107	1
77	107	1
80	107	1
96	107	1
105	107	1
110	107	1
122	107	1
135	107	1
146	107	1
157	107	1
168	107	1
179	107	1
218	107	1
232	107	1
37	108	1
50	108	1
56	108	1
64	108	1
65	108	1
196	108	1
200	108	1
201	108	1
226	108	1
250	108	1
275	108	1
10	109	1
33	109	1
50	109	1
81	109	1
120	109	1
128	109	1
134	109	1
159	109	1
201	109	1
202	109	1
226	109	1
9	110	1
15	110	1
16	110	1
26	110	1
37	110	1
39	110	1
42	110	1
53	110	1
58	110	1
63	110	1
71	110	1
76	110	1
77	110	1
91	110	1
92	110	1
96	110	1
99	110	1
102	110	1
107	110	1
116	110	1
121	110	1
125	110	1
127	110	1
132	110	1
142	110	1
150	110	1
158	110	1
199	110	1
235	110	1
275	110	1
17	111	1
37	111	1
56	111	1
65	111	1
73	111	1
95	111	1
105	111	1
121	111	1
201	111	1
206	111	1
210	111	1
233	111	1
235	111	1
255	111	1
275	111	1
280	111	1
1	112	1
79	112	1
210	112	1
212	112	1
216	112	1
218	112	1
227	112	1
229	112	1
6	113	1
24	113	1
115	113	1
124	113	1
135	113	1
146	113	1
157	113	1
168	113	1
179	113	1
190	113	1
201	113	1
24	114	1
50	114	1
55	114	1
56	114	1
61	114	1
72	114	1
73	114	1
89	114	1
115	114	1
128	114	1
132	114	1
139	114	1
148	114	1
179	114	1
201	114	1
233	114	1
235	114	1
250	114	1
10	115	1
37	115	1
50	115	1
56	115	1
65	115	1
71	115	1
73	115	1
74	115	1
77	115	1
113	115	1
114	115	1
135	115	1
190	115	1
201	115	1
219	115	1
221	115	1
233	115	1
235	115	1
250	115	1
33	116	1
55	116	1
58	116	1
73	116	1
81	116	1
82	116	1
102	116	1
103	116	1
106	116	1
110	116	1
127	116	1
139	116	1
140	116	1
152	116	1
158	116	1
189	116	1
233	116	1
275	116	1
34	117	1
50	117	1
65	117	1
120	117	1
134	117	1
142	117	1
226	117	1
229	117	1
233	117	1
235	117	1
263	117	1
275	117	1
276	117	1
278	117	1
24	118	1
50	118	1
52	118	1
55	118	1
56	118	1
60	118	1
64	118	1
71	118	1
81	118	1
82	118	1
83	118	1
130	118	1
131	118	1
139	118	1
142	118	1
144	118	1
148	118	1
150	118	1
162	118	1
191	118	1
196	118	1
201	118	1
235	118	1
275	118	1
278	118	1
5	119	1
71	119	1
80	119	1
84	119	1
105	119	1
121	119	1
168	119	1
210	119	1
223	119	1
233	119	1
235	119	1
238	119	1
263	119	1
267	119	1
5	120	1
10	120	1
16	120	1
24	120	1
33	120	1
61	120	1
69	120	1
72	120	1
85	120	1
88	120	1
109	120	1
117	120	1
134	120	1
146	120	1
168	120	1
179	120	1
228	120	1
233	120	1
234	120	1
248	120	1
252	120	1
17	121	1
24	121	1
37	121	1
56	121	1
58	121	1
74	121	1
80	121	1
82	121	1
105	121	1
110	121	1
111	121	1
119	121	1
123	121	1
135	121	1
201	121	1
235	121	1
267	121	1
7	122	1
8	122	1
76	122	1
77	122	1
80	122	1
82	122	1
96	122	1
105	122	1
107	122	1
126	122	1
280	122	1
7	123	1
95	123	1
97	123	1
105	123	1
121	123	1
5	124	1
6	124	1
96	124	1
113	124	1
135	124	1
146	124	1
157	124	1
168	124	1
201	124	1
218	124	1
225	124	1
234	124	1
236	124	1
246	124	1
255	124	1
260	124	1
271	124	1
279	124	1
58	125	1
72	125	1
110	125	1
126	125	1
127	125	1
17	126	1
72	126	1
105	126	1
122	126	1
125	126	1
127	126	1
56	127	1
58	127	1
81	127	1
82	127	1
105	127	1
110	127	1
116	127	1
125	127	1
126	127	1
257	127	1
267	127	1
275	127	1
4	128	1
5	128	1
10	128	1
16	128	1
33	128	1
61	128	1
69	128	1
85	128	1
88	128	1
102	128	1
109	128	1
114	128	1
134	128	1
146	128	1
223	128	1
224	128	1
225	128	1
226	128	1
232	128	1
234	128	1
263	128	1
50	129	1
51	129	1
55	129	1
56	129	1
71	129	1
83	129	1
191	129	1
196	129	1
201	129	1
31	130	1
49	130	1
51	130	1
55	130	1
83	130	1
118	130	1
192	130	1
277	130	1
32	131	1
34	131	1
36	131	1
43	131	1
55	131	1
66	131	1
67	131	1
72	131	1
78	131	1
83	131	1
102	131	1
106	131	1
118	131	1
143	131	1
145	131	1
149	131	1
162	131	1
188	131	1
5	132	1
15	132	1
16	132	1
73	132	1
103	132	1
110	132	1
114	132	1
133	132	1
217	132	1
233	132	1
235	132	1
275	132	1
50	133	1
56	133	1
65	133	1
79	133	1
103	133	1
132	133	1
142	133	1
156	133	1
168	133	1
203	133	1
227	133	1
273	133	1
10	134	1
33	134	1
65	134	1
109	134	1
117	134	1
120	134	1
128	134	1
226	134	1
2	135	1
7	135	1
10	135	1
13	135	1
74	135	1
76	135	1
77	135	1
79	135	1
80	135	1
84	135	1
96	135	1
107	135	1
113	135	1
115	135	1
121	135	1
124	135	1
211	135	1
215	135	1
218	135	1
221	135	1
223	135	1
224	135	1
225	135	1
228	135	1
241	135	1
242	135	1
244	135	1
248	135	1
251	135	1
256	135	1
259	135	1
264	135	1
269	135	1
271	135	1
274	135	1
279	135	1
14	136	1
75	136	1
228	136	1
4	137	1
14	137	1
75	137	1
3	138	1
10	138	1
17	138	1
24	138	1
37	138	1
56	138	1
65	138	1
89	138	1
106	138	1
168	138	1
201	138	1
233	138	1
235	138	1
250	138	1
263	138	1
24	139	1
37	139	1
45	139	1
49	139	1
50	139	1
56	139	1
64	139	1
65	139	1
69	139	1
72	139	1
74	139	1
81	139	1
83	139	1
102	139	1
114	139	1
116	139	1
118	139	1
152	139	1
153	139	1
201	139	1
233	139	1
250	139	1
275	139	1
21	140	1
25	140	1
31	140	1
45	140	1
49	140	1
81	140	1
116	140	1
176	140	1
192	140	1
277	140	1
86	141	1
179	141	1
232	141	1
264	141	1
273	141	1
4	142	1
57	142	1
65	142	1
70	142	1
83	142	1
110	142	1
117	142	1
118	142	1
133	142	1
201	142	1
217	142	1
275	142	1
20	143	1
38	143	1
60	143	1
67	143	1
78	143	1
131	143	1
144	143	1
18	144	1
28	144	1
30	144	1
41	144	1
42	144	1
44	144	1
54	144	1
62	144	1
83	144	1
118	144	1
143	144	1
145	144	1
148	144	1
150	144	1
162	144	1
10	145	1
47	145	1
50	145	1
60	145	1
65	145	1
67	145	1
131	145	1
144	145	1
147	145	1
148	145	1
226	145	1
24	146	1
61	146	1
69	146	1
74	146	1
77	146	1
80	146	1
107	146	1
113	146	1
120	146	1
124	146	1
128	146	1
151	146	1
190	146	1
208	146	1
217	146	1
242	146	1
263	146	1
18	147	1
19	147	1
28	147	1
40	147	1
42	147	1
54	147	1
62	147	1
145	147	1
162	147	1
172	147	1
18	148	1
30	148	1
36	148	1
41	148	1
60	148	1
74	148	1
83	148	1
114	148	1
118	148	1
144	148	1
145	148	1
149	148	1
150	148	1
162	148	1
181	148	1
182	148	1
192	148	1
43	149	1
60	149	1
67	149	1
131	149	1
148	149	1
150	149	1
58	150	1
78	150	1
83	150	1
110	150	1
118	150	1
144	150	1
148	150	1
149	150	1
162	150	1
188	150	1
87	151	1
146	151	1
224	151	1
253	151	1
264	151	1
267	151	1
268	151	1
10	152	1
49	152	1
56	152	1
70	152	1
73	152	1
102	152	1
116	152	1
139	152	1
153	152	1
195	152	1
197	152	1
10	153	1
73	153	1
102	153	1
139	153	1
152	153	1
195	153	1
197	153	1
10	154	1
50	154	1
155	154	1
250	154	1
10	155	1
65	155	1
154	155	1
201	155	1
3	156	1
17	156	1
88	156	1
133	156	1
168	156	1
201	156	1
210	156	1
234	156	1
250	156	1
3	157	1
4	157	1
5	157	1
7	157	1
9	157	1
11	157	1
15	157	1
58	157	1
61	157	1
69	157	1
88	157	1
89	157	1
91	157	1
94	157	1
95	157	1
97	157	1
98	157	1
99	157	1
107	157	1
113	157	1
124	157	1
161	157	1
207	157	1
224	157	1
228	157	1
233	157	1
249	157	1
250	157	1
280	157	1
58	158	1
61	158	1
69	158	1
81	158	1
110	158	1
116	158	1
162	158	1
189	158	1
192	158	1
27	159	1
33	159	1
109	159	1
164	159	1
170	159	1
174	159	1
177	159	1
13	160	1
50	160	1
251	160	1
260	160	1
269	160	1
278	160	1
10	161	1
157	161	1
